Promo Year,Promo Year Week,Week End Date,Article/UPC Description,UPC,Site Number,Sales,Units,Promo Sales,Promo Units
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,316,$215.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,318,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,321,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,325,$287.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,326,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,329,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,332,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,336,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,337,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,339,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,341,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,344,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,350,$143.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,351,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,352,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,353,$179.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,357,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,358,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,361,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,362,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,364,$143.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,366,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,367,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,368,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,369,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,372,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,374,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,375,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,376,$179.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,377,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,378,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,379,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,380,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,385,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,386,$179.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,388,$215.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,389,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,396,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,408,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,421,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,440,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,476,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,507,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,509,$373.78,33,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,512,$63.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,514,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,515,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,519,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,520,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,521,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,523,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,525,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,528,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,529,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,530,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,531,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,532,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,535,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,536,$203.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,537,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,538,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,539,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,540,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,543,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,545,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,550,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,551,$95.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,552,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,557,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,559,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,560,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,562,$95.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,563,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,565,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,566,$287.82,27,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,567,$191.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,569,$255.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,570,$203.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,572,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,573,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,576,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,577,$95.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,579,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,580,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,685,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,703,$98.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,704,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,718,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,723,$65.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,743,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,758,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,763,$65.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,793,$65.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,806,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,810,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,812,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,817,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,827,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,831,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,835,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,839,$203.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,859,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,866,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,878,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,895,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,913,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,923,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,924,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,926,$179.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,927,$143.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,928,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,934,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,935,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1001,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1003,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1004,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1007,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1009,$255.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1011,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1012,$159.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1016,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1017,$95.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1018,$31.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1019,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1020,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1021,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1022,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1024,$95.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1027,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1028,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1029,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1030,$159.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1032,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1033,$127.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1035,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1040,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1043,$95.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1050,$271.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1051,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1058,$127.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1064,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1071,$191.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1077,$31.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1079,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1080,$31.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1082,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1083,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1090,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1091,$63.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1092,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1099,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1114,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1127,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1132,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1154,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1155,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1170,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1174,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1188,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1194,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1212,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1302,$65.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1306,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1326,$98.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1335,$65.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1341,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1356,$32.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1399,$65.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1434,$39.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1436,$79.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1495,$119.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1503,$271.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1504,$305.82,27,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1505,$203.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1506,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1508,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1509,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1510,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1511,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1512,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1514,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1515,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1516,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1517,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1518,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1519,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1520,$271.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1521,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1522,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1523,$373.78,33,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1524,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1525,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1526,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1527,$305.82,27,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1528,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1530,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1531,$111.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1532,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1533,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1536,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1537,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1538,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1539,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1540,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1541,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1542,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1543,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1544,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1545,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1546,$407.76,36,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1547,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1548,$305.82,27,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1549,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1550,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1551,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1552,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1553,$339.80,30,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1555,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1556,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1557,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1558,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1559,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1560,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1561,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1562,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1563,$203.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1564,$373.78,33,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1565,$339.80,30,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1566,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1567,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1568,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1569,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1570,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1571,$169.90,15,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1572,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1573,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1574,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1575,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1577,$305.82,27,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1578,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1579,$271.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1581,$339.80,30,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1582,$237.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1583,$407.76,36,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1584,$135.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1585,$271.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1586,$101.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1590,$67.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1619,$203.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1624,$271.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1636,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1659,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1664,$33.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1683,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1688,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1734,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1789,$143.92,12,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1792,$107.94,9,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1798,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1799,$35.98,3,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1806,$287.84,24,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1813,$251.86,21,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1816,$215.88,18,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1830,$71.96,6,$0.00,0
2022,202208,2022-02-23,Pepsi Multipack 4260 Ml,00006900001984,1832,$71.96,6,$0.00,0
