Promo Year,Promo Year Week,Week End Date,Article/UPC Description,UPC,Site Number,Sales,Units,Promo Sales,Promo Units
2025,202502,2025-01-08,Fevertre Tonic Water Indian Lt 1200 Ml,00089819501176,7942,$9.58,3,$0.00,0
2025,202502,2025-01-08,Fevertre Tonic Water Indian Lt 1200 Ml,00089819501176,7949,$9.58,3,$0.00,0
2025,202502,2025-01-08,Fevertre Tonic Water Indian Lt 1200 Ml,00089819501176,7955,$9.58,3,$0.00,0
2025,202502,2025-01-08,Fevertre Tonic Water Indian Lt 1200 Ml,00089819501176,7964,$9.58,3,$0.00,0
2025,202502,2025-01-08,Fevertre Tonic Water Indian Lt 1200 Ml,00089819501176,7995,$9.98,3,$0.00,0
2025,202502,2025-01-08,Fevertre Tonic Water Indian Lt 1200 Ml,00089819501176,7996,$19.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,262,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,307,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,312,$35.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,314,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,318,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,332,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,336,$41.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,341,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,344,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,353,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,354,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,362,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,366,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,367,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,368,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,369,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,374,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,376,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,379,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,523,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,525,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,532,$38.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,533,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,536,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,538,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,539,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,540,$38.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,543,$38.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,551,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,552,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,557,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,559,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,560,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,562,$118.74,39,$118.74,39
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,563,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,566,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,567,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,569,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,572,$38.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,576,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,577,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,579,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,580,$88.90,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,703,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,753,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,758,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,763,$57.48,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,770,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,793,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,827,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,831,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,839,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,866,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,895,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,926,$35.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,934,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,935,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1001,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1007,$77.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1009,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1012,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1014,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1017,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1018,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1019,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1023,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1024,$87.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1028,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1030,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1033,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1035,$51.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1050,$51.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1051,$51.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1058,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1064,$64.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1071,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1077,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1080,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1083,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1091,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1188,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1302,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1306,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1312,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1335,$57.48,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1376,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1399,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1406,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1502,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1503,$197.64,54,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1504,$208.62,57,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1505,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1506,$131.76,36,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1508,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1509,$252.54,69,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1510,$87.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1511,$65.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1512,$65.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1514,$340.38,93,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1515,$208.62,57,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1517,$131.76,36,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1518,$98.82,27,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1519,$98.82,27,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1520,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1521,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1522,$120.78,33,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1523,$164.70,45,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1525,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1526,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1527,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1528,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1530,$131.76,36,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1531,$87.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1532,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1533,$230.58,63,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1535,$208.62,57,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1536,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1537,$164.70,45,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1538,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1539,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1540,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1541,$186.66,51,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1542,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1543,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1544,$76.86,21,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1545,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1546,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1547,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1548,$76.86,21,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1549,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1550,$87.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1551,$98.82,27,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1552,$65.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1553,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1554,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1555,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1556,$549.00,150,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1557,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1558,$71.84,24,$71.84,24
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1559,$87.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1560,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1561,$120.78,33,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1562,$65.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1563,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1564,$98.82,27,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1565,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1566,$322.34,99,$179.60,60
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1567,$120.78,33,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1568,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1570,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1571,$131.76,36,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1572,$76.86,21,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1573,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1574,$76.86,21,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1575,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1576,$98.82,27,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1577,$153.72,42,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1578,$87.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1579,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1581,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1582,$32.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1583,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1584,$98.82,27,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1585,$175.68,48,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1586,$109.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1590,$76.86,21,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1627,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1659,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1734,$168.74,39,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1792,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1798,$90.86,21,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1806,$103.84,24,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1813,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1816,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1830,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1832,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1862,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1870,$12.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1877,$51.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1891,$51.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,1892,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2552,$11.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2555,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2639,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2683,$23.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2691,$47.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2706,$8.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2707,$8.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2712,$8.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2713,$8.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2714,$8.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2722,$25.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2800,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2803,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2806,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2809,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2810,$131.76,36,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2811,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2812,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2813,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2822,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2823,$10.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2831,$54.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2841,$21.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,2842,$43.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3041,$59.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3049,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3114,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3117,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3138,$38.32,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3139,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3140,$38.32,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3142,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3143,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3145,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3152,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3240,$39.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3350,$26.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3402,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3403,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3410,-$9.98,-3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3413,$19.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3414,$39.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3415,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3417,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3419,$9.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3420,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3422,$19.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3430,$59.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3433,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3439,$19.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3442,$59.88,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3445,$49.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3448,$19.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3449,$9.98,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3450,$49.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3463,$38.32,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3465,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3467,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3473,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3478,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3490,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3494,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3603,$19.96,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3608,$99.80,30,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3610,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3621,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3628,$39.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3634,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3636,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3639,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3640,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3643,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3646,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3647,$49.90,15,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3649,$39.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3650,$39.92,12,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3654,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3655,$29.94,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3659,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3660,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3661,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3663,$19.16,6,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3664,$9.58,3,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3666,$28.74,9,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3668,$57.48,18,$0.00,0
2025,202502,2025-01-08,Sprite Zero 2000 Ml,00006700012057,3669,$19.96,6,$0.00,0
